Tipo;Nro;Fecha;OC;RCO;Rut;Direccion;Direccion_alterna;Job;Condicion_venta;Localizacion;Cod_Impto;Vendedor;Certificados;Puerto_Embarque;Nave;Puerto_Destino;Clausula;Factura;Fecha_factura;EstadoOV;ETD_OV;ETA_OV;MedioDeEnvioFact;GtoAdicFlete
OV;12777;2022-5-28;GEL 4525530454;;34501621-KC;3 Waterway Square place Suite 1000 The Woodlands, TX 77380;The Woodlands, TX 77380;USD;60 days NO USAR;;IVA_EXE;3;Análisis S.;;;;FOB;1015178;2022-5-31;Cerrada;2022-06-14 00:00:00;2022-07-14 00:00:00;Sea;
OV;12790;2022-7-24;GEL 383/22;;35000803-9C;Room 1201, 12th Floor,Building 2,1126-LI-AN ROAD, Minhang District,SHANGHAI 201199;SHANGHAI 201199  USCC  913101126762546417;USD;90 days Invoice Date;;IVA_EXE;33;Análisis S. L.;;;SHANGHAI;CIF;1015472;2022-8-12;Cerrada;2022-08-14 00:00:00;2022-09-13 00:00:00;Sea;
OV;12837;2022-7-15;GEL DAN733238;;32000206-0C;Moreno 877 piso 14;Buenos Aires;USD;90 días Fecha Factura;;IVA_EXE;2;Análisis S.;;;BUENOS AIRES;FCA;1015378;2022-7-20;Cerrada;2022-07-28 00:00:00;2022-08-01 00:00:00;Terrestre;
OV;12858;2022-8-14;GEL 4500201314;;32003505-8C;Paraguay N°2141 of. 1204 A Aguada Park , Montevideo Uruguay;Montevideo;USD;90 días Fecha Factura;;IVA_EXE;2;Análisis S.;;;BUENOS AIRES;FCA;1015838;2022-11-30;Abierta;2022-10-15 00:00:00;2022-10-20 00:00:00;Terrestre;
OV;12861;2022-8-21;GEL 0000991|22;;32000704-6C;RUA BERTOLINO SERPA,501-BLOCO 02 CEP88311-547 CNPJ 01.838.723/0171-00 ITAJAÍ-SC-BR;CNPJ01.838.723/0171-00;USD;120 Días Fecha Factura;;IVA_EXE;3;Análisis S.;;;BRASIL;FCA;1015418;2022-7-29;Cerrada;2022-08-10 00:00:00;2022-08-25 00:00:00;Terrestre;
OV;12867;2022-9-25;GEL GELY-P-06-22;;32001401-8C;VICENTE DUQUE N73-85 Y JOSE DE LA REA, QUITO ECUADOR RUC 1791269489001;Quito;USD;90 days from BL Date;;IVA_EXE;36;Análisis S.;;;GUAYAQUIL;FOB;1015633;2022-9-30;Cerrada;2022-10-07 00:00:00;2022-10-13 00:00:00;Marítimo;
OV;12869;2022-7-20;GEL 00001-00002327;;32000207-9C;Lavalle 1125 Piso 11 (1048) Buenos Aires;Buenos Aires;USD;30 dias Fecha CRT;;IVA_EXE;2;Análisis S.;;;BUENOS AIRES;FCA;1015391;2022-7-22;Cerrada;2022-08-05 00:00:00;2022-08-09 00:00:00;Terrestre;
OV;12870;2022-7-6;GEL 50126803;;33002410-0C;Carr Pan Irapuato Salamanca Km.11.2 Irapuato, Guanajuato C.P. 36660 R.F.C. KIM-941206-S20;Irapuato;USD;30 dias Fecha BL;;IVA_EXE;8;Análisis S.;;;MÉXICO;FOB;1015363;2022-7-19;Cerrada;2022-07-22 00:00:00;2022-08-01 00:00:00;Marítimo;
OV;12889;2022-6-19;GEL 50155812;;35002406-9C;27TH FLOOR MENARA ZURICH 15, JALAN DATO ABDULLAH TAHIR 80300 JOHOR BAHRU, MALAYSIA;JOHOR BAHRU;USD;90 days Invoice Date;;IVA_EXE;33;Análisis S. L.;;;PENANG;FCA;1015301;2022-6-30;Cerrada;2022-06-30 00:00:00;2022-08-19 00:00:00;Sea;800.000000
OV;18230;2024-9-17;GEL 4518892659 10;;33002401-1C;Ernesto Pugibet 2 Industrial Xalostoc Ecatepec de Morelos MEX MX 55348 SAC920117AFA;ECATEPEC de MORELOS;USD;120 Días Fecha Factura;;IVA_EXE;40;Análisis S.;;;MANZANILLO;CIF;;;Abierta;;;;
OV;18240;2024-12-6;GEL PO 433;;35000803-9C;Room 1201, 12th Floor,Building 2,1126-LI-AN ROAD, Minhang District,SHANGHAI 201199;SHANGHAI 201199  USCC  913101126762546417;USD;60 days from BL Date;;IVA_EXE;33;Análisis S.;;;CHINA;CIF;1017908;2024-10-29;Cerrada;2024-11-06 00:00:00;2024-12-03 00:00:00;Sea;
OV;18270;2024-11-18;GEL 240924;;32001007-1C;Calle 46 A SUR 49 89 - ENVIGADO;ENVIGADO;USD;90 days Invoice Date;;IVA_EXE;38;Análisis S.;;;;FCA;1017894;2024-10-25;Cerrada;2024-11-21 00:00:00;2024-11-22 00:00:00;Marítimo;
OV;18302;2024-12-5;GEL 1004242;;32001502-2C;KM. 12,5 CARRETERA AL PUERTO DE LA LIBERTAD NUEVO CUSCATLAN EL SALVADOR CENTTRO AMERICA;El Salvador;USD;60 días Fecha Factura;;IVA_EXE;39;Análisis S.;;;;FCA;1017887;2024-10-23;Cerrada;2024-11-15 00:00:00;2024-12-09 00:00:00;Marítimo;
OV;18309;2024-11-5;GEL 2024-08-23;;34501623-6C;1743 Addison Street Berkeley;California 94703;USD;PREPAYMENT NO USAR;;IVA_EXE;3;Análisis S.;;;;FCA;1017885;2024-10-22;Cerrada;2024-11-11 00:00:00;2024-12-03 00:00:00;Sea;
OV;18322;2024-11-30;GEL GELY-P-10-24;;32001401-8C;VICENTE DUQUE N73-85 Y JOSE DE LA REA, QUITO ECUADOR RUC 1791269489001;Quito;USD;90 days from BL Date;;IVA_EXE;38;Análisis S.;;;;FCA;1017965;2024-11-19;Cerrada;2024-11-24 00:00:00;2024-12-02 00:00:00;Marítimo;
OV;18339;2024-12-16;GEL 4400016529;;32001104-3C;7 Km al oeste del Aeropuerto Internacional Juan Santa Maria a Provincia de Alajuela;Alajuela;USD;60 días Fecha Factura;;IVA_EXE;39;Análisis S.;;;;CIF;1018000;2024-11-27;Cerrada;2024-12-03 00:00:00;2024-12-26 00:00:00;Marítimo;1.000000
OV;18341;2024-11-14;GEL 4400016526;;32001104-3C;7 Km al oeste del Aeropuerto Internacional Juan Santa Maria a Provincia de Alajuela;Alajuela;USD;60 días Fecha Factura;;IVA_EXE;39;Análisis S.;;;;CIF;1017914;2024-10-30;Cerrada;2024-11-21 00:00:00;2024-12-12 00:00:00;Marítimo;1.000000
OV;18359;2024-12-7;GEL 728;;33002413-5C;Melchor Ocampo No. 330, Interior PH, Colonia Cuauhtémoc, C.P. 06500, Alcaldía Cuauhtémoc;Ciudad de México;USD;120 days Invoice Date;;IVA_EXE;40;Análisis S.;;;MEXICO;CIF;1017933;2024-11-8;Cerrada;2024-11-17 00:00:00;2024-12-04 00:00:00;Marítimo;
OV;18361;2024-12-31;GEL 730;;33002413-5C;Melchor Ocampo No. 330, Interior PH, Colonia Cuauhtémoc, C.P. 06500, Alcaldía Cuauhtémoc;Ciudad de México;USD;120 days Invoice Date;;IVA_EXE;40;Análisis S.;;;MEXICO;CIF;1018025;2024-12-9;Cerrada;2024-12-12 00:00:00;2025-01-09 00:00:00;Marítimo;
OV;18362;2024-11-30;GEL 035297-1;;32000203-6C;BARTOLOME MITRE 2364-66 1039;BUENOS AIRES;USD;30 days NO USAR;;IVA_EXE;2;Análisis S.;;;ARGENTINA;;1017958;2024-11-18;Cerrada;2024-11-27 00:00:00;2024-12-07 00:00:00;Terrestre;
OV;18363;2024-12-15;GEL 140831240;;34501614-7C;150 SE 2ND AVE. SUITE 507 MIAMI,FL. 33131;Miami;USD;60 days from BL Date;;IVA_EXE;39;Análisis S.;;;;FCA;1018009;2024-11-28;Cerrada;2024-12-20 00:00:00;2025-01-09 00:00:00;Sea;
OV;18382;2024-1-14;GEL 4527184876;;34501621-KC;3 Waterway Square place Suite 1000 The Woodlands, TX 77380;The Woodlands, TX 77380;USD;60 days from BL Date;;IVA_EXE;3;Análisis S.;;;;FCA;1018094;2024-12-31;Cerrada;2025-01-08 00:00:00;2025-01-28 00:00:00;Sea;
OV;18389;2024-11-15;GEL 938;;32002803-5C;AV. LOS ROSALES 280 SANTA ANITA LIMA 43 PERU;LIMA;USD;90 days Invoice Date;;IVA_EXE;38;;;;PERU;FCA;1017917;2024-10-30;Cerrada;2024-11-15 00:00:00;2024-11-15 00:00:00;Aéreo;
OV;18399;2024-11-25;GEL 21853;;32000705-4C;EST.PARTICULAR FUKUTARO YIDA,1173-SAO;SAO PAULO;USD;60 days Invoice Date;;IVA_EXE;41;Análisis S.;;;;FCA;1017928;2024-11-6;Cerrada;2024-11-22 00:00:00;2024-12-09 00:00:00;Terrestre;
OV;12777;2022-5-28;GEL 4525530454;;34501621-KC;3 Waterway Square place Suite 1000 The Woodlands, TX 77380;The Woodlands, TX 77380;USD;60 days NO USAR;;IVA_EXE;3;Análisis S.;;;;FOB;1015218;2022-6-10;Cerrada;2022-06-14 00:00:00;2022-07-14 00:00:00;Sea;
OV;12781;2022-7-12;GEL;;32001504-9C;Km 11.5 Carretera Al Puerto de La Libertad , Parque Industrial El Progreso Bodega B, Santa Tecla;La Libertad;USD;30 days NO USAR;;IVA_EXE;37;Análisis S.;;;;FCA;1015364;2022-7-19;Cerrada;2022-08-07 00:00:00;2022-08-17 00:00:00;Marítimo;
OV;12790;2022-7-24;GEL 383/22;;35000803-9C;Room 1201, 12th Floor,Building 2,1126-LI-AN ROAD, Minhang District,SHANGHAI 201199;SHANGHAI 201199  USCC  913101126762546417;USD;90 days Invoice Date;;IVA;33;Análisis S. L.;;;SHANGHAI;CIF;1015472;2022-8-12;Cerrada;2022-08-14 00:00:00;2022-09-13 00:00:00;Sea;
OV;12838;2022-5-29;GEL 4525502556;;32000803-4C;9800 Van Horne way V6X 1W5 , Richmond , British Columbia;Richmond;USD;60 days NO USAR;;IVA_EXE;3;Análisis S.;;;CANADA;DAP;1015199;2022-6-3;Cerrada;2022-06-03 00:00:00;2022-06-10 00:00:00;DHL;1600.000000
OV;12857;2022-7-31;GEL 17943;;32000705-4C;EST.PARTICULAR FUKUTARO YIDA,1173-SAO;SAO PAULO;USD;75 días Fecha Factura NO USAR;;IVA_EXE;3;Análisis S.;;;SAO PAULO;FCA;1015386;2022-7-22;Cerrada;2022-08-01 00:00:00;2022-08-15 00:00:00;Terrestre;
OV;12858;2022-8-14;GEL 4500201314;;32003505-8C;Paraguay N°2141 of. 1204 A Aguada Park , Montevideo Uruguay;Montevideo;USD;90 días Fecha Factura;;IVA_EXE;2;Análisis S.;;;BUENOS AIRES;FCA;1015672;2022-10-14;Abierta;2022-10-15 00:00:00;2022-10-20 00:00:00;Terrestre;
OV;12879;2022-6-8;GEL 2223/05/01;;35001305-9C;VILLAGE FATEHPUR, POST OFFICE MAJRA JATTAN, TEHSIL BALACHAUR DISTT.S.B.S.NAGAR (NAWANSHAHR);PUNJAB;USD;30 days Invoice Date;;IVA_EXE;33;Análisis S.;;;MUMBAI;CIF;1015213;2022-6-9;Cerrada;2022-06-20 00:00:00;2022-06-22 00:00:00;Air;10235.000000
OV;12880;2022-5-29;GEL 00001-00002331;;32000207-9C;Lavalle 1125 Piso 11 (1048) Buenos Aires;Buenos Aires;USD;30 dias Fecha CRT;;IVA_EXE;2;Análisis S.;;;BUENOS AIRES;FCA;1015312;2022-6-30;Cerrada;2022-07-08 00:00:00;2022-07-11 00:00:00;Terrestre;
OV;12890;2022-6-19;GEL 50149533;;35002406-9C;27TH FLOOR MENARA ZURICH 15, JALAN DATO ABDULLAH TAHIR 80300 JOHOR BAHRU, MALAYSIA;JOHOR BAHRU;USD;90 days Invoice Date;;IVA_EXE;33;Análisis S. L.;;;MALASIA;FCA;1015294;2022-6-29;Cerrada;2022-07-06 00:00:00;2022-07-08 00:00:00;Air;
OV;12967;2022-6-25;GEL 00001-00002332;;32000207-9C;Lavalle 1125 Piso 11 (1048) Buenos Aires;Buenos Aires;USD;30 dias Fecha CRT;;IVA_EXE;2;Análisis S.;;;BUENOS AIRES;FCA;1015315;2022-6-30;Cerrada;2022-07-08 00:00:00;2022-07-11 00:00:00;Terrestre;
OV;12983;2022-7-24;GEL LA-040-22 / LA-041-22;;32001404-2C;AV. MALDONADO S28-35(SECTOR GUAJALO);QUITO;USD;60 días Fecha Factura;;IVA_EXE;36;Análisis S.;;;GUAYAQUIL;CFR;1015402;2022-7-26;Cerrada;2022-08-13 00:00:00;2022-08-20 00:00:00;Aéreo;1350.000000
OV;12996;2022-6-26;GEL QT2206-18;;32002808-6C;Av. el Derby Nro. 250 Dpto. 1101 Int. 11 (Edificio Capital Derby - Piso 11) - Santiago de Surco;Lima;USD;60 days Invoice Date;;IVA_EXE;36;Análisis S.;;;LIMA;FCA;1015283;2022-6-28;Cerrada;2022-07-08 00:00:00;2022-07-11 00:00:00;Aéreo;
OV;13010;2022-9-9;GEL 0001157|22;;32000704-6C;RUA BERTOLINO SERPA,501-BLOCO 02 CEP88311-547 CNPJ 01.838.723/0171-00 ITAJAÍ-SC-BR;CNPJ01.838.723/0171-00;USD;120 Días Fecha Factura;;IVA_EXE;3;Análisis S.;;;BRASIL;FCA;1015520;2022-8-29;Cerrada;;;Terrestre;
OV;13092;2022-7-12;GEL 1-220000187;;32001405-0C;KM. 5 VIA DURAN TAMBO BODEGAS CORRUCHECSA RUC 0992869925001;GUAYAQUIL;USD;Contado;;IVA_EXE;36;Análisis S.;;;;FCA;1015375;2022-7-20;Cerrada;2022-07-23 00:00:00;2022-07-30 00:00:00;Marítimo;
OV;13093;2022-7-16;GEL 2022/00405;;32002803-5C;AV. LOS ROSALES 280 SANTA ANITA LIMA 43 PERU;LIMA;USD;90 días Fecha Factura;;IVA_EXE;36;Análisis S.;;;;FCA;1015424;2022-7-29;Cerrada;2022-08-04 00:00:00;2022-08-13 00:00:00;Marítimo;
OV;13094;2022-8-20;GEL 22000066;;35000208-1C;Business Centre, Office No. 1, Prince Mohamed Bin Fahd Road, P.O.BOX: 9248 31413 DAMMAM;DAMMAM;EUR;CAD AT SIGHT NO USAR;;IVA_EXE;26;Análisis S.;;;;CIF;1015422;2022-7-29;Cerrada;2022-08-11 00:00:00;2022-09-25 00:00:00;Sea;
OV;13122;2022-10-1;GEL 1197/22;;32000704-6C;RUA BERTOLINO SERPA,501-BLOCO 02 CEP88311-547 CNPJ 01.838.723/0171-00 ITAJAÍ-SC-BR;CNPJ01.838.723/0171-00;USD;120 Días Fecha Factura;;IVA_EXE;3;Análisis S.;;;;FOB;1015631;2022-10-3;Cerrada;;;Terrestre;
OV;13123;2022-10-8;GEL 1198/22;;32000704-6C;RUA BERTOLINO SERPA,501-BLOCO 02 CEP88311-547 CNPJ 01.838.723/0171-00 ITAJAÍ-SC-BR;CNPJ01.838.723/0171-00;USD;120 Días Fecha Factura;;IVA_EXE;3;Análisis S.;;;;FOB;1015700;2022-10-19;Cerrada;;;Terrestre;
OV;13125;2022-11-2;GEL GELY-08-22;;32001401-8C;VICENTE DUQUE N73-85 Y JOSE DE LA REA, QUITO ECUADOR RUC 1791269489001;Quito;USD;90 days from BL Date;;IVA_EXE;36;Análisis S.;;;GUAYAQUIL;FOB;1015932;2022-12-26;Cerrada;2022-12-31 00:00:00;2023-01-09 00:00:00;Marítimo;
OV;13144;2022-7-6;GEL 50222714;;35001208-7C;8TH FLOOR THE W FIFTH AVENUE BUILDING  .5TH AVENUE, BONIFACIO GLOBAL  1630 TAGUIG CITY, METRO MANILA;Manila;USD;90 days Invoice Date;;IVA_EXE;33;Análisis S.;;;;CIF;1015343;2022-7-13;Cerrada;2022-07-21 00:00:00;2022-08-26 00:00:00;Sea;
OV;13149;2022-8-17;GEL;;32002808-6C;Av. el Derby Nro. 250 Dpto. 1101 Int. 11 (Edificio Capital Derby - Piso 11) - Santiago de Surco;Lima;USD;60 days Invoice Date;;IVA_EXE;36;Análisis S.;;;;FCA;1015510;2022-8-26;Cerrada;2022-09-03 00:00:00;2022-09-08 00:00:00;Marítimo;
OV;13184;2022-7-19;GEL 4500011430;;36001955-1C;ZONE DE MENEZ BRAS 29870 LANNILIS;Lannilis;EUR;60 days Invoice Date;;IVA_EXE;26;Análisis S.;;;;DAP;1015460;2022-8-11;Cerrada;2022-08-11 00:00:00;2022-08-18 00:00:00;DHL;584.140000
OV;13185;2022-8-17;GEL DAN 734174;;32000206-0C;Moreno 877 piso 14;Buenos Aires;USD;90 días Fecha Factura;;IVA_EXE;2;Análisis S.;;;;EXW;1015486;2022-8-19;Cerrada;2022-08-26 00:00:00;2022-08-29 00:00:00;Terrestre;
OV;13186;2022-9-10;GEL 024756;;32000203-6C;BARTOLOME MITRE 2364-66 1039;BUENOS AIRES;USD;150 dias Fecha Factura;;IVA_EXE;2;Análisis S.;;;;FCA;1015554;2022-9-12;Cerrada;2022-10-05 00:00:00;2022-10-10 00:00:00;Terrestre;
OV;13207;2022-7-23;GEL 522 / 552;;36001966-7C;Route de Oinville, 28700 Auneau;Oinville;EUR;30 days NO USAR;;IVA_EXE;26;Análisis S.;;;;DAP;1015411;2022-7-28;Cerrada;2022-07-28 00:00:00;2022-08-05 00:00:00;DHL;
OV;13319;2022-8-18;GEL 18258;;32000705-4C;EST.PARTICULAR FUKUTARO YIDA,1173-SAO;SAO PAULO;USD;75 días Fecha Factura NO USAR;;IVA_EXE;3;Análisis S.;;;;EXW;1015485;2022-8-19;Cerrada;2022-09-16 00:00:00;2022-09-30 00:00:00;Terrestre;
OV;13334;2022-8-6;GEL 2223 08 01;;35001305-9C;VILLAGE FATEHPUR, POST OFFICE MAJRA JATTAN, TEHSIL BALACHAUR DISTT.S.B.S.NAGAR (NAWANSHAHR);PUNJAB;USD;30 days Invoice Date;;IVA_EXE;33;Análisis S.;;;;CIF;1015453;2022-8-10;Cerrada;2022-08-21 00:00:00;2022-10-15 00:00:00;Sea;
OV;13337;2022-9-3;GEL 27238600 B;;34501619-8C;2100 Airport Road Waukesha, WI 53188;Wisconsin;USD;90 days Invoice Date;;IVA_EXE;3;Análisis S.;;;;FOB;1015785;2022-11-16;Cerrada;2022-12-10 00:00:00;2023-01-23 00:00:00;Sea;
OV;13346;2022-11-5;GEL 1372;;32000704-6C;RUA BERTOLINO SERPA,501-BLOCO 02 CEP88311-547 CNPJ 01.838.723/0171-00 ITAJAÍ-SC-BR;CNPJ01.838.723/0171-00;USD;90 días Fecha Factura;;IVA_EXE;3;Análisis S.;;;;FCA;1015759;2022-11-7;Cerrada;2022-11-24 00:00:00;2022-12-09 00:00:00;Terrestre;
OV;13351;2022-10-4;GEL 024801;;32000203-6C;BARTOLOME MITRE 2364-66 1039;BUENOS AIRES;USD;150 dias Fecha Factura;;IVA_EXE;2;Análisis S.;;;;FCA;1015643;2022-10-6;Cerrada;;;Terrestre;
OV;13408;2022-10-22;GEL DAN734961;;32000206-0C;Moreno 877 piso 14;Buenos Aires;USD;90 días Fecha Factura;;IVA_EXE;2;Análisis S.;;;;EXW;1015731;2022-10-26;Cerrada;;;Terrestre;
OV;12897;2022-8-17;GEL GELY-P-05-22;;32001401-8C;VICENTE DUQUE N73-85 Y JOSE DE LA REA, QUITO ECUADOR RUC 1791269489001;Quito;USD;90 days from BL Date;;IVA_EXE;36;Análisis S.;;;GUAYAQUIL;FOB;1015518;2022-8-29;Cerrada;2022-09-16 00:00:00;2022-09-22 00:00:00;Marítimo;
OV;12945;2022-8-9;GEL 7100003767;;32000702-KC;RUA RODOLFO HUFENUSSLER, 755 CAIXA;CEP 89251-901;USD;60 days Invoice Date;;IVA_EXE;3;Análisis S.;;;SAO PAULO;FCA;1015496;2022-8-23;Cerrada;2022-09-15 00:00:00;2022-09-30 00:00:00;Terrestre;
OV;12967;2022-6-25;GEL 00001-00002332;;32000207-9C;Lavalle 1125 Piso 11 (1048) Buenos Aires;Buenos Aires;USD;30 dias Fecha CRT;;IVA_EXE;2;Análisis S.;;;BUENOS AIRES;FCA;1016074;2023-2-1;Cerrada;2022-07-08 00:00:00;2022-07-11 00:00:00;Terrestre;
OV;12975;2022-8-2;GEL OI-1798;;32001006-3C;Autopista Medellin Km 5,7 costado sur Bg 1, Tenjo,  NIT(Tax ID) 830.027.231.-3;Tenjo;USD;90 days Invoice Date;;IVA_EXE;37;Análisis S. L.;;;CARTAGENA;FCA;1015492;2022-8-22;Cerrada;2022-08-26 00:00:00;2022-09-14 00:00:00;Marítimo;
OV;12983;2022-7-24;GEL LA-040-22 / LA-041-22;;32001404-2C;AV. MALDONADO S28-35(SECTOR GUAJALO);QUITO;USD;60 días Fecha Factura;;IVA_EXE;36;Análisis S.;;;GUAYAQUIL;CFR;1015414;2022-7-29;Cerrada;2022-08-13 00:00:00;2022-08-20 00:00:00;Marítimo;1350.000000
OV;12984;2022-8-7;GEL PF 551;;35001901-4C;137, King Abdullah II Street, Masannat Plaza Building, 2nd Floor Amman 11196;Jordan;USD;90 days Invoice Date;;IVA_EXE;26;Análisis S.;;;AQABA;CIF;1015423;2022-7-29;Cerrada;2022-08-09 00:00:00;2022-10-10 00:00:00;Sea;3857.000000
OV;12987;2022-7-21;GEL 4502076763;;36003901-3C;Industrivejen 33 Sandvika 1337 0219 Berum;0219 Berum;USD;60 days Invoice Date;;IVA_EXE;1;Análisis S.;;;GIRVAN;FOB;1015416;2022-7-29;Cerrada;2022-09-23 00:00:00;2022-10-24 00:00:00;Sea;
OV;13075;2022-7-16;GEL 2333;;32000207-9C;Lavalle 1125 Piso 11 (1048) Buenos Aires;Buenos Aires;USD;30 dias Fecha CRT;;IVA_EXE;2;Análisis S.;;;;FCA;1015395;2022-7-25;Cerrada;2022-08-05 00:00:00;2022-08-08 00:00:00;Terrestre;
OV;13090;2022-6-23;GEL 28694;;32000800-KC;456 Silver Creek Industrial Drive Tecumseh,ON, N8N 4Y3 CAN;Tecumseh;USD;30 days Invoice Date;;IVA_EXE;3;Análisis S.;;;;DAP;1015304;2022-6-30;Cerrada;2022-07-01 00:00:00;2022-07-06 00:00:00;DHL;
OV;13105;2022-7-2;GEL 50213412;;35002406-9C;27TH FLOOR MENARA ZURICH 15, JALAN DATO ABDULLAH TAHIR 80300 JOHOR BAHRU, MALAYSIA;JOHOR BAHRU;USD;90 days Invoice Date;;IVA_EXE;33;Análisis S.;;;;DAP;1015320;2022-7-5;Cerrada;2022-07-14 00:00:00;2022-07-20 00:00:00;DHL;
OV;13119;2022-9-10;GEL 1194/22;;32000704-6C;RUA BERTOLINO SERPA,501-BLOCO 02 CEP88311-547 CNPJ 01.838.723/0171-00 ITAJAÍ-SC-BR;CNPJ01.838.723/0171-00;USD;120 Días Fecha Factura;;IVA;3;Análisis S.;;;BRASIL;FOB;1015630;2022-9-30;Cerrada;;;Terrestre;
OV;13122;2022-10-1;GEL 1197/22;;32000704-6C;RUA BERTOLINO SERPA,501-BLOCO 02 CEP88311-547 CNPJ 01.838.723/0171-00 ITAJAÍ-SC-BR;CNPJ01.838.723/0171-00;USD;120 Días Fecha Factura;;IVA_EXE;3;Análisis S.;;;;FOB;1015632;2022-9-30;Cerrada;;;Terrestre;
OV;13150;2022-7-16;GEL 202201353;;36001610-2C;Polígono Industrial As Gándaras S/N 36418 Porriño (Pontevedra);Porriño (Pontevedra);EUR;30 dias Fecha BL;;IVA_EXE;1;Análisis;;;;CIF;1015517;2022-8-29;Cerrada;2022-09-15 00:00:00;2022-10-17 00:00:00;Marítimo;
OV;13150;2022-7-16;GEL 202201353;;36001610-2C;Polígono Industrial As Gándaras S/N 36418 Porriño (Pontevedra);Porriño (Pontevedra);EUR;30 dias Fecha BL;;IVA_EXE;1;Análisis;;;;CIF;1015623;2022-9-30;Cerrada;2022-09-15 00:00:00;2022-10-17 00:00:00;Marítimo;
OV;13168;2022-9-13;GEL 45.11608 NBR.10;;36001955-1C;ZONE DE MENEZ BRAS 29870 LANNILIS;Lannilis;EUR;60 days Invoice Date;;IVA_EXE;26;Análisis S.;;;;FOB;1015722;2022-10-25;Cerrada;2022-11-11 00:00:00;2022-12-11 00:00:00;Sea;
OV;18405;2025-2-17;GEL 0002336I24;;32000704-6C;RUA BERTOLINO SERPA,501-BLOCO 02 CEP88311-547 CNPJ 01.838.723/0171-00 ITAJAÍ-SC-BR;CNPJ01.838.723/0171-00;USD;120 days Invoice Date;;IVA_EXE;1;Análisis S.;;;BRASIL;FCA;1018139;2025-1-27;Cerrada;2025-02-05 00:00:00;2025-02-20 00:00:00;Terrestre;
OV;18411;2024-12-3;GEL 2485;;32000207-9C;Lavalle 1125 Piso 11 (1048) Buenos Aires;Buenos Aires;USD;30 dias Fecha CRT;;IVA_EXE;1;Análisis S.;;;arg;FCA;1017942;2024-11-11;Cerrada;2024-11-29 00:00:00;2024-12-10 00:00:00;Terrestre;
OV;18427;2024-12-1;GEL 24000149;;32001402-6C;Benjamin Carrión E9-194 y Alfredo Luna Tobar Lotización La Armenia / Valle de los Chillos;QUITO;USD;Contado;;IVA_EXE;38;Análisis S.;;;;FCA;1017972;2024-11-21;Cerrada;2024-12-02 00:00:00;2024-12-07 00:00:00;Terrestre;
OV;18433;2025-1-25;GEL 24000153;;32001402-6C;Benjamin Carrión E9-194 y Alfredo Luna Tobar Lotización La Armenia / Valle de los Chillos;QUITO;USD;Contado;;IVA_EXE;38;Análisis S.;;;;FCA;1018100;2025-1-2;Cerrada;2025-01-31 00:00:00;2025-02-15 00:00:00;Marítimo;
OV;18445;2024-12-4;GEL 435/24;;35000803-9C;Room 1201, 12th Floor,Building 2,1126-LI-AN ROAD, Minhang District,SHANGHAI 201199;SHANGHAI 201199  USCC  913101126762546417;USD;60 days from BL Date;;IVA_EXE;33;Análisis S.;;;CHINA;FCA;1018003;2024-11-28;Cerrada;2024-12-07 00:00:00;2024-12-07 00:00:00;Sea;
OV;18456;2024-12-20;GEL 61482;;34501606-6C;631 MOOSEHEAD TRAIL;WALDO;USD;30 days Invoice Date;;IVA_EXE;3;Análisis S.;;;;FCA;1018381;2025-4-15;Cerrada;2025-04-25 00:00:00;2025-05-03 00:00:00;Aéreo;
OV;18473;2024-11-16;GEL 4527257395;;34501621-KC;3 Waterway Square place Suite 1000 The Woodlands, TX 77380;The Woodlands, TX 77380;USD;60 days from BL Date;;IVA_EXE;3;Análisis S.;;;USA;FCA;1017945;2024-11-13;Cerrada;2024-11-15 00:00:00;2024-11-18 00:00:00;Aéreo;
OV;18480;2024-1-5;GEL 202402610;;36001610-2C;Polígono Industrial As Gándaras S/N 36418 Porriño (Pontevedra);Porriño (Pontevedra);USD;30 dias Fecha BL;;IVA_EXE;1;Análisis S.;;;;CIF;1018340;2025-3-31;Cerrada;2024-12-30 00:00:00;2024-02-01 00:00:00;Marítimo;
OV;18495;2025-2-10;GEL 202402531;;36001610-2C;Polígono Industrial As Gándaras S/N 36418 Porriño (Pontevedra);Porriño (Pontevedra);USD;30 dias Fecha BL;;IVA_EXE;1;Análisis S.;;;ESPAÑA;FOB;1018229;2025-2-20;Cerrada;2025-01-28 00:00:00;2025-03-05 00:00:00;Marítimo;
OV;18496;2025-2-15;GEL 202402532;;36001610-2C;Polígono Industrial As Gándaras S/N 36418 Porriño (Pontevedra);Porriño (Pontevedra);USD;30 dias Fecha BL;;IVA_EXE;1;Análisis S.;;;ESPAÑA;FOB;1018259;2025-2-28;Cerrada;2025-02-10 00:00:00;2025-03-15 00:00:00;Marítimo;
OV;18508;2024-11-28;GEL 759;;36001635-8C;TRAVESERA DE GRACIA, 56 - 2º 2ª, 08006 Barcelona Spain;Barcelona;EUR;30 days Invoice Date;;IVA_EXE;26;Análisis S.;;;;DAP;1017968;2024-11-20;Cerrada;2024-11-22 00:00:00;2024-11-24 00:00:00;FEDEX;175.000000
OV;18522;2024-11-25;GEL 765;;36001975-6C;4 CHEMIN DE L ANGUILLON, 13160 CHATEAURENARD, FRANCE;CHATEAURENARD;EUR;30 days NO USAR;;IVA_EXE;26;Análisis S.;;;;DDP;1017987;2024-11-25;Cerrada;2024-11-20 00:00:00;2024-11-21 00:00:00;FEDEX;550.000000
